Year,PDGES ID,NPRI,Company name and facility,NAICS,Town,Province,CO2,CH4,N20,HFC,PFC,SF6,Total
2011,G10144,2991,West Fraser Mills Ltd. - Hinton Pulp,322112,HINTON,Alberta,134447.7415,34594.49848,9829.529702,0,0,0,178871.7696
2011,G10152,6556,INEOS Canada Partnership - Joffre LAO Plant,325110,JOFFRE,Alberta,137741.502,101.93,996.9292,0,0,0,138840.3612
2011,G10155,440,Pengrowth Energy Corporation - Judy Creek Gas Conservation Plant,211113,SWAN HILLS,Alberta,41769.43872,9533.057625,1034.6858,0,0,0,52337.18215
2011,G10156,4566,Pengrowth Energy Corporation - Judy Creek Production Complex,211113,SWAN HILLS,Alberta,23107.24827,7811.924925,1999.2522,0,0,0,32918.42539
2011,G10158,15928,Canadian Natural Resources Limited - Karr Gas Plant,211113,MD OF GREENVIEW,Alberta,61992.2227,13929.0684,1543.031782,0,0,0,77464.32288
2011,G10159,4150,SemCams ULC - Kaybob Amalgamated Sour Gas Plant,211113,FOX CREEK,Alberta,236100.6027,13991.1003,3022.1372,0,0,0,253113.8402
2011,G10160,683,SemCams ULC - Kaybob South #3 Gas Plant,211113,FOX CREEK,Alberta,396987.9939,5939.95005,1915.097,0,0,0,404843.041
2011,G10162,2286,TransAlta Generation Partnership - Keephills Thermal Electric Power Generating Plant,221112,DUFFIELD,Alberta,7904737.5,2085.4,49147.2918,0,0,0,7955970.192
2011,G10176,5243,"Lehigh Cement, a Division of Lehigh Hanson Materials Ltd. - Edmonton Plant",327310,EDMONTON,Alberta,798907.5,1272.11255,209.047,0,0,0,800388.6596
2011,G10179,19219,TransCanada Energy Ltd. - MacKay River Power Plant,221112,FORT MCMURRAY,Alberta,843771.875,1426.577475,6376.305702,0,0,0,851574.7582
2011,G10180,17630,"Suncor Energy Oil Sands Limited Partnership - MacKay River, In-Situ Oil Sands Plant",211114,FORT MCMURRAY,Alberta,108878.5183,594.6175,631.0448,0,0,0,110104.1806
2011,G10187,2274,Syncrude Canada Ltd. - Mildred Lake and Aurora North Plant Sites,211114,FORT MCMURRAY,Alberta,11745044.02,1104587.663,180123.3608,0,0,0,13029755.04
2011,G10196,6647,ATCO Power Canada Ltd. - Muskeg River Cogeneration Plant,221112,FORT MCMURRAY,Alberta,1216667.217,1724.744625,6957.44772,0,0,0,1225349.409
2011,G10197,6647,Shell Canada Energy - Shell Albian Sands Muskeg River Mine,211114,FORT MCMURRAY,Alberta,629678.207,91126.39403,4120.57414,0,0,0,724925.1752
2011,G10202,5337,Keyera Corp - Nevis Gas Plant,211113,STETTLER,Alberta,94957.48645,13809.46278,3481.354306,0,0,0,112248.3035
2011,G10211,1779,NOVA Chemicals Corporation - NOVA Chemicals Corporation (Joffre),325110,LACOMBE,Alberta,2871184.518,8551.6975,13356.9262,0,0,456,2893549.142
2011,G10219,2128,Shell Canada Limited - Peace River Complex 5-21,211114,PEACE RIVER,Alberta,307351.9017,3257.68495,1579.3106,0,0,0,312188.8973
2011,G10220,223,Daishowa-Marubeni International Ltd-Peace River Pulp - Peace River Pulp Division,322112,MD OF NORTHERN LIGHTS,Alberta,75081.78,24521.825,9004.368,0,0,0,108607.973
2011,G10232,18997,MEGlobal Canada Inc. - Prentiss Chemical Manufacturing Facility,325190,LACOMBE COUNTY,Alberta,136682.7799,648.59,197.6038,0,0,0,137528.9737
2011,G10237,426,Imperial Oil Resources - Quirk Creek Gas Plant,211113,MILLARVILLE,Alberta,124992.2028,7519.44785,851.934916,0,0,0,133363.5856
2011,G10241,6609,ATCO Power Canada Ltd. - Rainbow Lake Cogeneration Power Plant (Units 4-5),221112,RAINBOW LAKE,Alberta,272793.6512,486.740025,2023.80591,0,0,0,275304.1971
2011,G10242,6613,Alberta Power (2000) Ltd. - Rainbow Lake Generating Station (Units 1-3),221112,RAINBOW LAKE,Alberta,54114.91774,345.62425,411.985,0,0,0,54872.52699
2011,G10243,407,Husky Oil Operations Limited - Ram River,211113,ROCKY MOUNTAIN HOUSE,Alberta,448041.1211,4265.770025,1246.4744,0,0,0,453553.3655
2011,G10246,6701,TransCanada Energy Ltd. - Redwater Cogeneration Plant,221112,REDWATER,Alberta,188286.2188,298.625,1368.8928,0,0,0,189953.7366
2011,G10249,1372,Keyera Corp - Rimbey Gas Plant,211113,RIMBEY,Alberta,309460.7996,6615.2749,2143.07743,0,0,0,318219.1519
2011,G10260,2963,Shell Chemicals Canada Ltd - Scotford Chemical Plant,325110,"FORT SASKATCHEWAN,STRATHCONA COUNTY",Alberta,335408.7879,320.7,1486.722,11122.235,137.86,0,348476.3049
2011,G10261,6219,Air Liquide Canada Inc. - Scotford Complex,221112,FORT SASKATCHEWAN,Alberta,443603.4853,675.4296,3120.45634,0,0,0,447399.3712
2011,G10262,6546,Shell Canada Energy Limited - Scotford Upgrader and Upgrader Cogeneration,211114,FORT SASKATCHEWAN,Alberta,2899043.031,20660.0344,17683.6481,0,0,0,2937386.714
2011,G10265,1036,Alberta Power (2000) Ltd. - Sheerness Generating Station,221112,HANNA,Alberta,5550107,1623.343775,25519.85669,0,0,0,5577250.2
2011,G10266,2781,Shell Canada Limited - Shell Burnt Timber Gas Plant,211113,SUNDRE,Alberta,183678.9566,814.867525,279.375,0,0,0,184773.1991
2011,G10267,2120,Shell Canada Limited - Caroline Complex,211113,CAROLINE,Alberta,597060.0859,4649.662525,2183.5056,0,0,0,603893.254
2011,G10268,2119,Shell Canada Limited - Jumping Pound Complex,211113,CALGARY,Alberta,229079.0234,5284.257525,624.0716,0,0,0,234987.3526
2011,G10269,2960,Shell Canada Products - Shell Scotford Refinery,324110,FORT SASKATCHEWAN,Alberta,1082119.487,3217.45755,2422.7996,0,0,0,1087759.744
2011,G10277,1374,Keyera Corp - Strachan Gas Plant,211113,ROCKY MOUNTAIN HOUSE,Alberta,299467.6161,10352.73758,2471.545844,0,0,0,312291.8995
2011,G10278,3707,Imperial Oil - Strathcona Refinery,324110,EDMONTON,Alberta,1469050.06,2401.90005,7762.3338,0,0,0,1479214.294
2011,G10281,2284,TransAlta Generation Partnership - Sundance Thermal Electric Power Generating Plant,221112,DUFFIELD,Alberta,11385738,3078.45745,72985.92309,0,0,0,11461802.38
2011,G10312,432,Devon Canada Corporation - Wapiti Gas Plant,211113,GROVEDALE,Alberta,119562.4791,6421.2427,1303.8692,0,0,0,127287.591
2011,G10313,2108,Shell Canada Limited - Waterton Complex,211113,PINCHER CREEK,Alberta,353126.9344,7923.8827,5217.235,0,0,0,366268.0521
2011,G10314,4138,SemCams ULC - Windfall 8-17 GP,211113,WHITECOURT,Alberta,29223.2824,5404.59995,895.5794,0,0,0,35523.46175
2011,G10316,280,Dow Chemical Canada ULC - Western Canada Operations,325190,FORT SASKATCHEWAN,Alberta,1418555.702,1988.99,4141.9318,1947.66,0,0,1426634.284
2011,G10321,3751,Direct Energy Marketing Ltd. - Wildcat Hills Gas Plant,211113,COCHRANE,Alberta,115804.0201,4775.37245,1907.1106,0,0,0,122486.5031
2011,G10324,4136,Canadian Natural Resources Limited - Wolf Lake and Primrose Plant,211114,N/A,Alberta,2878634.804,90401.0132,17652.03,0,0,0,2986687.847
2011,G10326,5285,"Apache Canada Ltd. - Zama Gas Plant: 1, 2, 3",211113,ZAMA CITY,Alberta,27927.0664,27277.72783,541.17396,0,0,0,55745.96818
2011,G10327,19289,Rio Tinto Alcan - Strathcona Works,324190,SHERWOOD PARK,Alberta,70877,0.625,10.43,0,0,0,70888.055
2011,G10352,6869,Waste Management of Canada Corporation - West Edmonton Landfill,562210,EDMONTON,Alberta,1088,80476.5,133.504,0,0,0,81698.004
2011,G10356,6560,Nexen Inc. - Balzac Power Station,221112,ROCKY VIEW COUNTY,Alberta,196160.3,935,1501.92,0,0,0,198597.22
2011,G10359,1585,Coal Valley Resources Inc. - Coal Valley Mine,212114,EDSON,Alberta,140717,44928.63528,1857.54128,0,0,0,187503.1766
2011,G10361,19995,Air Products Canada Ltd. - Edmonton Hydrogen Facility,325120,EDMONTON,Alberta,1008912.372,1030.785,255.23104,0,0,0,1010198.388
2011,G10371,1074,Pengrowth Energy Corporation - Olds Gas Plant,211113,OLDS,Alberta,112938.4695,2840.109925,1903.773,0,0,0,117682.3524
2011,G10375,2316,Dow Chemical Canada ULC - Prentiss Manufacturing Facility,325110,PRENTISS,Alberta,20844.9585,329.6825,19.0124,0,0,0,21193.6534
2011,G10382,5367,General Scrap Partnership - GenAlta Recycling Inc.,339990,EDMONTON,Alberta,675.630981,0.125,0.298,0,0,0,676.053981
2011,G10390,22378,Nexen Inc. - Long Lake Project,211114,FORT MCMURRAY,Alberta,3164901.9,11860,13943.42,43.5935,0,0,3190748.914
2011,G10391,653,Mazeppa Processing Partnership Limited - Mazeppa Sour Gas Plant,211113,HIGH RIVER,Alberta,77102.05289,5265.85015,219.03,0,0,0,82586.93304
2011,G10392,3775,General Scrap Partnership - Navajo Metals,339990,CALGARY,Alberta,1900.196961,1.53,52.1202,0,0,0,1953.847161
2011,G10394,21548,Husky Oil Operations Limited - Tucker Thermal,211114,BONNEVILLE,Alberta,416669.3767,285.2325,723.3056,0,0,0,417677.9148
2011,G10402,6895,Teck Coal Limited - Cheviot Mine (Cardinal River Operations),212114,HINTON,Alberta,96687.97461,22357.27198,9097.999898,0,0,0,128143.2465
2011,G10406,22750,Connacher Oil and Gas Limited - Pod One,211114,FORT MCMURRAY,Alberta,221017.7786,3714.265175,1106.1462,0,0,0,225838.19
2011,G10408,23275,Canadian Natural Resources Limited - Horizon Oil Sands Processing Plant and Mine,211114,FORT MCMURRAY,Alberta,1503074.43,168091.301,6432.266824,0,0,164.2968,1677762.294
2011,G10409,22267,Devon Canada Corporation - Jackfish 1 SAGD Plant,211114,CONKIN,Alberta,693909.6586,5764.299975,1223.6476,0,0,0,700897.6062
2011,G10412,22493,Shell Canada Limited - Orion Complex,211114,COLD LAKE,Alberta,159478.0652,380.29,831.9862,0,0,0,160690.3414
2011,G10414,22141,ConocoPhillips Canada Resources Corp. - Surmont SAGD Commercial Battery,211114,ANZAC,Alberta,467481.8184,732.325,783.2036,0,0,0,468997.347
2011,G10417,6619,AECO Gas Storage Partnership - Suffield Gas Storage Facility,211113,MEDICINE HAT,Alberta,57078.1692,26103.9003,405.578,0,0,0,83587.6475
2011,G10420,1106,AltaSteel Ltd. - AltaSteel,331110,EDMONTON,Alberta,77586.979,25.8,262.836,0,0,0,77875.615
2011,G10421,6972,Baymag Inc. - Baymag Exshaw Operations,327990,EXSHAW,Alberta,124916.8127,14.863125,183.48158,0,0,0,125115.1574
2011,G10428,16009,Canadian Natural Resources Limited - Galloway Gas Plant,211113,EDSON,Alberta,41606.31876,23682.00815,4185.556914,0,0,0,69473.88382
2011,G10429,3753,Canadian Natural Resources Limited - Gold Creek Gas Plant,211113,GRANDE PRAIRIE,Alberta,43355.2608,19075.85283,1420.572258,0,0,0,63851.68588
2011,G10431,15212,Canadian Natural Resources Limited - WILD RIVER 4-3,211113,EDSON,Alberta,38184.88235,22954.207,4793.097262,0,0,0,65932.18661
2011,G10437,16739,Cenovus Energy - Suffield K (Koomati) Gas Battery 04-04,211113,MEDICINE HAT,Alberta,44465.54969,20120.07488,587.954,0,0,0,65173.57856
2011,G10441,,City of Lethbridge - Lethbridge Waste and Recycling Centre Disposal Site,562210,LETHBRIDGE,Alberta,1048,75225.75,119.2,0,0,0,76392.95
2011,G10446,18373,ConocoPhillips Canada (BRC) Partnership - Berland Sweet Gas Plant,211113,N/A,Alberta,44824.37798,18179.4248,287.868,0,0,0,63291.67078
2011,G10448,5211,Devon Canada Corporation - Coleman Gas Plant,211113,COLEMAN,Alberta,51206.32105,1572.7525,228.9832,0,0,0,53008.05675
2011,G10451,21977,Devon Canada Corporation - Narraway Gas Plant,211113,N/A,Alberta,57285.33099,7363.552775,796.9116,0,0,0,65445.79537
2011,G10455,27963,EnCana Corporation - Resthaven Sweet Gas Plant 08-11,211113,N/A,Alberta,43178.68231,14443.5497,300.384,0,0,0,57922.61601
2011,G10456,4823,EnCana Corporation - Sexsmith Sour Gas Plant,211113,N/A,Alberta,69297.67817,1380.35,236.91,0,0,0,70914.93817
2011,G10461,5390,EPCOR Water Services Inc. - Gold Bar Wastewater Treatment Plant,221320,EDMONTON,Alberta,25541,989.72505,13763.1306,0,0,0,40293.85565
2011,G10463,3939,ExxonMobil Canada Ltd - Lone Pine Creek Gas Plant,211113,CARSTAIRS,Alberta,49363.29356,4706.0078,208.748404,0,0,0,54278.04976
2011,G10465,6627,"Cenovus FCCL Ltd., as operator for FCCL Partnership - Foster Creek SAGD Bitumen Battery (with Cogen)",211114,BONNYVILLE,Alberta,2032776.203,2829.424975,7783.759702,0,0,0,2043389.388
2011,G10475,403,Husky Oil Operations Limited - Lloydminster Refinery,324110,LLOYDMINSTER,Alberta,93834.43274,210.5525,424.501,0,0,0,94469.48624
2011,G10476,1439,Husky Oil Operations Limited - Rainbow Lake Gas plant,211113,RAINBOW LAKE,Alberta,59918.87927,2645.8525,315.3138,0,0,0,62880.04557
2011,G10484,1364,Keyera Corp - Gilby Gas Plant,211113,RIMBEY,Alberta,62636.14873,2364.9749,1635.01574,0,0,0,66636.13937
2011,G10486,4152,Keyera Corp - West Pembina GP,211113,DRAYTON VALLEY,Alberta,67682.53908,1394.675025,292.97274,0,0,0,69370.18684
2011,G10491,947,Lantic Inc. Taber Factory - Lantic Inc. Taber Beet Sugar Factory,311310,TABER,Alberta,57493.81815,10071.42248,241.1118,0,0,0,67806.35242
2011,G10496,22346,MEG Energy Corp. - MEG Christina Lake Regional Project,211114,REGIONAL MUNICIPALITY OF WOOD BUFFALO,Alberta,182845.4306,1128.4725,919.1214,0,0,0,184893.0245
2011,G10497,878,Millar Western Forest Products Ltd. - Whitecourt Pulp Divison,322111,WHITECOURT,Alberta,68337.00828,30,327.8,0,0,0,68694.80828
2011,G10499,6559,NAL Resources Management - Sylvan Lake Gas Plant 14-32-037-03W5M,211113,SYLVAN LAKE,Alberta,52070.87368,3786.672525,1549.68046,0,0,0,57407.22667
2011,G10529,1753,Keyera Corp - Minnehik Buck Lake Gas Plant,211113,BUCK LAKE,Alberta,60379.81958,2786.957475,497.28452,0,0,0,63664.06157
2011,G10531,17698,Peyto Exploration and Development Corporation - Peyto Oldman Gas Plant 11-17-055-21W5M,211113,EDSON,Alberta,47611.984,28479.475,615.22994,0,0,0,76706.68894
2011,G10536,6623,Provident Energy Ltd. - Empress NGL Extraction Plant,211113,MEDICINE HAT,Alberta,70502.9178,5195.33235,377.8938,0,0,0,76076.14395
2011,G10550,5247,Spectra Energy Midstream Corporation - Gordondale East Gas Plant,211113,SPIRIT RIVER,Alberta,55474.3491,9633.6075,1020.352,0,0,0,66128.3086
2011,G10555,2227,Keyera Corp - Simonette Gas Plant,211113,SIMONETTE,Alberta,54293.097,3458.25995,2728.75918,0,0,0,60480.11613
2011,G10556,1077,Suncor Energy Oil and Gas Partnership - Ferrier Gas Plant,211113,ROCKY MOUNTAIN HOUSE,Alberta,45408.72632,6412.985125,1142.6214,0,0,0,52964.33285
2011,G10557,19181,Suncor Energy Oil Sands Limited Partnership - Firebag,211114,FT. MCMURRAY,Alberta,1988966.759,1620.57495,10308.6845,0,0,0,2000896.018
2011,G10558,2230,Suncor Energy Oil Sands Limited Partnership - Suncor Energy Inc. Oil Sands,211114,FORT MCMURRAY,Alberta,8229322.727,176535.9701,113778.9837,0,0,0,8519637.68
2011,G10560,18023,Talisman Energy - TLM Bigstone West Gas Plant,211113,EDSON,Alberta,44704.01518,4564.775,286.676,0,0,0,49555.46618
2011,G10561,17996,Talisman Energy - TLM Wild River Gas Plant,211113,EDSON,Alberta,45271.39113,9472.74975,313.198,0,0,0,55057.33888
2011,G10566,6678,University of Alberta Heating Plant - Heating Plant,611310,EDMONTON,Alberta,216228.1406,96.3575,114.8492,0,0,0,216439.3473
2011,G10576,4830,West Fraser Mills ltd. - Ranger Board,321216,BLUE RIDGE,Alberta,454.890015,16689.5,24957.4994,0,0,0,42101.88942
2011,G10577,18225,Whitecourt Power Partnership - Whitecourt Electric Power Generating Facility,221119,WHITECOURT,Alberta,1081.542176,1339.357525,5698.8626,0,0,0,8119.762301
2011,G10588,4880,Ainsworth Lumber Co. Ltd. - Grande Prairie OSB Mill,321217,GRANDE PRAIRIE,Alberta,8226.17981,346.25,1525.76,0,0,0,10098.18981
2011,G10591,,Beaver Regional Waste Management Services Commission - Beaver Regional Waste Landfill,562210,RYLEY,Alberta,11723.67999,67800.775,67.84566,0,0,0,79592.30065
2011,G10604,24188,Connacher Oil and Gas Limited - Algar,211114,FORT MCMURRAY,Alberta,245007.9425,4091.012425,1152.9322,0,0,0,250251.8871
2011,G10606,5239,EnCana Corporation - Hythe Brainard Sour Gas Plant,211113,N/A,Alberta,68371.51727,6822.400075,280.418,0,0,0,75474.33535
2011,G10607,23543,Enmax Green Power Inc. - Crossfield Energy Centre,221112,CROSSFIELD,Alberta,113170,217.95,20.264,0,0,0,113408.214
2011,G10611,23560,Grande Cache Coal Corporation - Grande Cache Coal Corporation,212114,MD OF GREENVIEW,Alberta,134071.6406,178.825,1303.452,0,0,0,135553.9176
2011,G10619,24100,MEG Energy Corp. - MEG Christina Lake Cogeneration Facility Phase 2,211114,REGIONAL MUNICIPALITY OF WOOD BUFFALO,Alberta,570833.3886,270.255,2873.167,0,0,0,573976.8106
2011,G10639,24145,Statoil Canada Ltd. - Leismer SAGD Bitumen Battery,211114,N/A,Alberta,260045.3258,291.95,520.606,0,0,0,260857.8818
2011,G10651,2762,Weyerhaeuser Company Limited - Edson O.S.B.,321217,EDSON,Alberta,14246.34998,166.55,1254.282,0,0,0,15667.18198
2011,G10654,6647,Shell Canada Energy - Shell Albian Sands Jackpine Mine,211114,FORT MCMURRAY,Alberta,908729.3516,63405.17045,4772.38954,0,0,0,976906.9116
2011,G10656,21706,Pengrowth Energy Corporation - Carson Creek GP 4-23,211113,WHITECOURT,Alberta,36127.94613,11932.70008,1599.217,0,0,0,49659.8632
2011,G10659,24130,Murphy Oil Canada Limited - Seal 04-33-082-15W5,211113,SEAL LAKE,Alberta,22457.02987,873.74995,47.5012,0,0,0,23378.28102
2011,G10661,23281,Advantage Oil & Gas Ltd. - Glacier Sour Gas Plant 05-02,211113,N/A,Alberta,59596.9797,13648.59975,377.268,0,0,0,73622.84745
2011,G10668,23432,Constellation Energy - Northern Prairie Thermal Electric Power Plant,221112,SEXSMITH,Alberta,114359.9087,98.101675,557.6772,0,0,0,115015.6876
2011,G10671,24465,Devon Canada Corporation - Jackfish 2 SAGD Plant,211114,CONKIN,Alberta,165719.3394,6303.052475,303.8706,0,0,0,172326.2624
2011,G10686,1782,Methanex Corporation - Methanex Medicine Hat Methanol Plant,325190,MEDICINE HAT,Alberta,225619.4379,3732.70815,34113.28776,0,0,0,263465.4339
2011,G10693,21754,Peyto Exploration and Development Corporation - Nosehill 11-21-55-20W5,211113,EDSON,Alberta,40013.0077,15853.585,8614.3158,0,0,0,64480.9085
2011,G10707,6628,ConocoPhillips Canada (BRC) Partnership - Wolf Lake Sweet Gas Plant,211113,N/A,Alberta,40688.88264,11665.87468,217.54,0,0,0,52572.29732
2011,G11161,15739,Alberta  Health Services - Foothills Medical Centre,622111,CALGARY,Alberta,53918.7287,26.4175,297.8808,0,0,0,54243.027
