Year,PDGES ID,NPRI,Company name and facility,NAICS,Town,Province,CO2,CH4,N20,HFC,PFC,SF6,Total
2010,G10086,15437,ATCO Gas and Pipelines Ltd. - ATCO Gas - Distribution Systems and Carbon Plant,221210,EDMONTON,Alberta,23991.8784,212372.7662,1193.8774,0,0,0,237558.522
2010,G10095,24315,City of Calgary - East Calgary Landfill,562210,CALGARY,Alberta,0,34961.9995,0,0,0,0,34961.9995
2010,G10096,4140,TAQA NORTH Ltd. - East Crossfield Gas Plant 9-14-28-1W5,211113,CROSSFIELD,Alberta,118141.9464,5069.3251,495.425,0,0,0,123706.6965
2010,G10098,3903,Suncor Energy Inc. - Edmonton Refinery,324110,EDMONTON,Alberta,1309572.424,7042.707425,6370.0778,0,0,0,1322985.209
2010,G10100,5284,Talisman Energy Inc. - Edson Gas Plant,211113,EDSON,Alberta,222611.0529,7679.550175,1438.148,0,0,0,231728.751
2010,G10106,23956,ConocoPhillips Canada Operations Ltd. - Elmworth Gas Plant,211113,ELMWORTH,Alberta,199023.286,11168.74988,1766.842,0,0,0,211958.8779
2010,G10108,3752,Spectra Energy Empress LP - Empress Straddle Gas Plant,211113,CYPRESS COUNTY,Alberta,326081.9949,5161.0699,1615.458,0,0,0,332858.5228
2010,G10111,6826,Graymont Western Canada Inc. - Exshaw Plant,327410,EXSHAW,Alberta,156127.5717,23.7,192.806,0,0,0,156344.0777
2010,G10119,2132,Sherritt International Corporation - Fort Saskatchewan,331410,FORT SASKATCHEWAN,Alberta,286919.6409,5620.5023,3277.3742,0,0,0,295817.5174
2010,G10120,5352,TransAlta Generation Partnership - Fort Saskatchewan Thermal Electric(Cogeneration) Power Plant,221112,FORT SASKATCHEWAN,Alberta,352194.5,686.447475,2853.8268,0,0,0,355734.7743
2010,G10121,4874,Agrium Inc. - Fort Saskatchewan Nitrogen Operations,325313,FORT SASKATCHEWAN,Alberta,551582.9135,1414.955,1642.7548,0,0,0,554640.6233
2010,G10122,4142,BP Canada Energy Company - Fort Saskatchewan Storage and Fractionation,211113,FORT SASKATCHEWAN,Alberta,57216.35107,105.6875,308.4598,0,0,0,57630.49837
2010,G10125,18996,MEGlobal Canada Inc. - Fort Saskatchewan EOEG,325190,FORT SASKATCHEWAN,Alberta,65784.79006,2155.674975,1.5496,0,0,0,67942.01464
2010,G10127,267,Capital Power Generation Services Inc. - Genesee Thermal Generating Station,221112,WARBURG,Alberta,9069744,2930.064975,49459.21049,0,0,0,9122133.275
2010,G10130,2875,Weyerhaeuser Company Limited - Grande Prairie Operations,322112,GRANDE PRAIRIE,Alberta,68492.93604,26047.73015,9199.707298,0,0,0,103740.3735
2010,G10132,1039,Milner Power Limited Partnership by its GP Milner Power Inc. - H.R.Milner Generating Station,221112,GRANDE CACHE,Alberta,1034451.766,357.165,4459.0634,0,0,0,1039267.995
2010,G10134,17122,Japan Canada Oil Sands Limited - Hangingstone SAGD Demonstration Facility,211114,RM OF WOOD BUFFALO,Alberta,251049.1256,1074.877525,377.2978,0,0,0,252501.301
2010,G10135,3758,Suncor Energy Oil and Gas Partnership - Hanlan Robb Gas Plant,211113,EDSON,Alberta,305424.9529,18599.95948,721.3984,0,0,0,324746.3108
2010,G10137,3941,Taylor Processing Inc. - Harmattan Gas Processing Plant,211113,DIDSBURY,Alberta,284307.8511,21176.2248,1464.968,0,0,0,306949.0439
2010,G10139,15241,Canadian Natural Resources Limited - Hays Gas Plant,211113,HAYS,Alberta,53973.00947,4705.45,1798.728,0,0,0,60477.18747
2010,G10143,21885,TransAlta Generation Partnership - Highvale Coal Mine,212115,SEBA BEACH,Alberta,92909.15625,139525.5588,888.0698,0,0,0,233322.7849
2010,G10144,2991,West Fraser Mills Ltd. - Hinton Pulp,322112,HINTON,Alberta,132779.1931,15831.42553,8379.164,0,0,0,156989.7826
2010,G10152,6556,INEOS Canada Partnership - Joffre LAO Plant,325110,JOFFRE,Alberta,135628.4404,101.7025,1015.3456,0,0,0,136745.4885
2010,G10155,440,Pengrowth Energy Corporation - Judy Creek Gas Conservation Plant,211113,SWAN HILLS,Alberta,43832.05439,7658.854975,1086.9252,0,0,0,52577.83457
2010,G10156,4566,Pengrowth Energy Corporation - Judy Creek Production Complex,211113,SWAN HILLS,Alberta,47664.25609,9020.7252,3987.0016,0,0,0,60671.98289
2010,G10158,15928,Canadian Natural Resources Limited - Karr Gas Plant,211113,MD OF GREENVIEW,Alberta,54021.63079,11443.7496,1214.946,0,0,0,66680.32639
2010,G10159,4150,SemCams ULC - Kaybob Amalgamated Sour Gas Plant,211113,FOX CREEK,Alberta,229272.5387,13640.7125,2549.39,0,0,0,245462.6412
2010,G10160,683,SemCams ULC - Kaybob South #3 Gas Plant,211113,FOX CREEK,Alberta,457220.3122,5992.165175,2290.13,0,0,0,465502.6074
2010,G10162,2286,TransAlta Generation Partnership - Keephills Thermal Electric Power Generating Plant,221112,DUFFIELD,Alberta,6781095.5,1796.369925,42704.20579,0,0,0,6825596.076
2010,G10179,19219,TransCanada Energy Ltd. - MacKay River Power Plant,221112,FORT MCMURRAY,Alberta,858468.875,1441.279975,6549.145702,0,0,0,866459.3007
2010,G10180,17630,"Suncor Energy Oil Sands Limited Partnership - MacKay River, In-Situ Oil Sands Plant",211114,FORT MCMURRAY,Alberta,143567.714,627.9275,775.992,0,0,0,144971.6335
2010,G10187,2274,Syncrude Canada Ltd. - Mildred Lake and Aurora North Plant Sites,211114,FORT MCMURRAY,Alberta,11893517.27,746916.5608,179725.0498,0,0,0,12820158.88
2010,G10196,6647,ATCO Power Canada Ltd. - Muskeg River Cogeneration Plant,221112,FORT MCMURRAY,Alberta,1060623.25,1607.33745,6461.7724,0,0,0,1068692.36
2010,G10197,6647,Shell Canada Energy - Shell Albian Sands Muskeg River Mine and Jackpine Mine,211114,FORT MCMURRAY,Alberta,817928.8081,53135.1381,6488.7712,0,0,0,877552.7174
2010,G10202,5337,Keyera Corp - Nevis Gas Plant,211113,STETTLER,Alberta,101932.4797,19733.35053,6544.079702,0,0,0,128209.9099
2010,G10211,1779,NOVA Chemicals Corporation - NOVA Chemicals Corporation (Joffre),325110,RED DEER,Alberta,2759025.259,2569.9425,14138.9682,0,0,0,2775734.17
2010,G10219,2128,Shell Canada Limited - Peace River Complex,211114,PEACE RIVER,Alberta,312160.7095,3716.655,46.339,0,0,0,315923.7035
2010,G10220,223,Daishowa-Marubeni International Ltd-Peace River Pulp - Peace River Pulp Division,322112,MD OF NORTHERN LIGHTS,Alberta,69469.21973,24831.27453,9569.972,0,0,0,103870.4663
2010,G10232,18997,MEGlobal Canada Inc. - Prentiss Chemical Manufacturing Facility,325190,LACOMBE,Alberta,154426.7437,930.7375,220.9074,0,0,0,155578.3886
2010,G10237,426,Imperial Oil Resources - Quirk Creek Gas Plant,211113,MILLARVILLE,Alberta,132790.5549,8141.189975,891.467,0,0,0,141823.2118
2010,G10241,6609,ATCO Power Canada Ltd. - Rainbow Lake Cogeneration Power Plant (Units 4-5),221112,RAINBOW LAKE,Alberta,236452.1094,468.6575,1921.7126,0,0,0,238842.4795
2010,G10243,407,Husky Oil Operations Limited - Ram River,211113,ROCKY MOUNTAIN HOUSE,Alberta,431068.2578,5639.800075,1258.454,0,0,0,437966.5119
2010,G10246,6701,TransCanada Energy Ltd. - Redwater Cogeneration Plant,221112,REDWATER,Alberta,173389.8281,287.6975,1316.6236,0,0,0,174994.1492
2010,G10249,1372,Keyera Corp - Rimbey Gas Plant,211113,RIMBEY,Alberta,296017.2044,6683.899925,2452.54,0,0,0,305153.6444
2010,G10260,2963,Shell Chemicals Canada Ltd - Scotford Chemical Plant,325110,"FORT SASKATCHEWAN,STRATHCONA COUNTY",Alberta,280057.116,213.6,690.466,93.818,2.44,0,281057.44
2010,G10261,6219,Air Liquide Canada Inc. - Scotford Complex,221112,FORT SASKATCHEWAN,Alberta,425777.5795,688.337525,3144.7642,0,0,0,429610.6812
2010,G10262,6546,Shell Canada Energy Limited - Scotford Upgrader and Upgrader Cogeneration,211114,FORT SASKATCHEWAN,Alberta,1775187.648,12836.92733,10062.9534,0,0,0,1798087.529
2010,G10265,1036,Alberta Power (2000) Ltd. - Sheerness Generating Station,221112,HANNA,Alberta,4887014.801,1277.217525,22032.1234,0,0,0,4910324.142
2010,G10266,2781,Shell Canada Limited - Shell Burnt Timber Gas Plant,211113,SUNDRE,Alberta,179383.3758,961.512525,14.9,0,0,0,180359.7883
2010,G10267,2120,Shell Canada Limited - Caroline Complex,211113,CAROLINE,Alberta,550235.7789,4581.465025,89.4298,0,0,0,554906.6737
2010,G10268,2119,Shell Canada Limited - Jumping Pound Complex,211113,CALGARY,Alberta,225358.1768,5530.264875,24.9128,0,0,0,230913.3544
2010,G10269,2960,Shell Canada Products - Shell Scotford Refinery,324110,FORT SASKATCHEWAN,Alberta,1028186,13338.3747,2327.38,0,0,0,1043851.755
2010,G10277,1374,Keyera Corp - Strachan Gas Plant,211113,ROCKY MOUNTAIN HOUSE,Alberta,274480.279,9685.0375,2425.72,0,0,0,286591.0365
2010,G10278,3707,Imperial Oil - Strathcona Refinery,324110,EDMONTON,Alberta,1475756.851,2334.917425,8354.5492,0,0,0,1486446.317
2010,G10281,2284,TransAlta Generation Partnership - Sundance Thermal Electric Power Generating Plant,221112,DUFFIELD,Alberta,15680326,4367.395025,103221.6235,0,0,0,15787915.02
2010,G10311,2282,TransAlta Generation Partnership - Wabamun Thermal Electric Power Generating Plant,221112,WABAMUN,Alberta,545416,171.3,4056.7932,0,0,0,549644.0932
2010,G10312,432,Devon Canada Corporation - Wapiti Gas Plant,211113,GROVEDALE,Alberta,116698.7348,6325.9227,1259.6162,0,0,0,124284.2737
2010,G10313,2108,Shell Canada Limited - Waterton Complex,211113,PINCHER CREEK,Alberta,324272.2133,6295.4251,3928.832,0,0,0,334496.4704
2010,G10314,4138,SemCams ULC - Windfall 8-17 GP,211113,WHITECOURT,Alberta,46655.93455,6740.879875,1169.948,0,0,0,54566.76243
2010,G10316,280,Dow Chemical Canada ULC - Western Canada Operations,325190,FORT SASKATCHEWAN,Alberta,1384852.796,2170.509975,3261.61,3432,0,0,1393716.916
2010,G10321,3751,Direct Energy Marketing Ltd. - Wildcat Hills Gas Plant,211113,COCHRANE,Alberta,122987.7169,4741.4064,2119.922532,0,0,0,129849.0458
2010,G10324,4136,Canadian Natural Resources Limited - Wolf Lake and Primrose Plant,211114,NA,Alberta,2975872.414,107246.1216,18732.3101,0,0,0,3101850.846
2010,G10326,5285,"Apache Canada Ltd. - Zama Gas Plant: 1, 2, 3",211113,ZAMA CITY,Alberta,34941.91875,27947.79998,668.116,0,0,0,63557.83472
2010,G10327,19289,Rio Tinto Alcan - Strathcona Works,324190,SHERWOOD PARK,Alberta,80557.57378,0.5625,10.2214,0,0,0,80568.35768
2010,G10352,6869,Waste Management of Canada Corporation - West Edmonton Landfill,562210,EDMONTON,Alberta,1243.72522,80291.75268,153.023,0,0,0,81688.5009
2010,G10356,6560,Nexen Inc. - Balzac Power Station,221112,BALZAC,Alberta,220121.02,995.25005,1701.58,0,0,0,222817.8501
2010,G10359,1585,Coal Valley Resources Inc. - Coal Valley Mine,212114,EDSON,Alberta,155206,46990.3736,1106.1164,0,0,0,203302.49
2010,G10361,19995,Air Products Canada Ltd. - Edmonton Hydrogen Facility,325120,EDMONTON,Alberta,979770.675,1035.91,267.902,0,0,0,981074.487
2010,G10368,15596,Apache Canada Ltd. - Marten Hill Gas Plant,211113,CALGARY,Alberta,39140.37778,19594.20213,3351.2186,0,0,0,62085.79851
2010,G10371,1074,Pengrowth Energy Corporation - Olds Gas Plant,211113,OLDS,Alberta,111798.3723,3058.795,1852.4872,0,0,0,116709.6545
2010,G10375,2316,Dow Chemical Canada ULC - Prentiss Manufacturing Facility,325110,PRENTISS,Alberta,24841.24048,320.8775,19.966,0,0,0,25182.08398
2010,G10382,5367,General Scrap Partnership - GenAlta Recycling Inc.,339990,EDMONTON,Alberta,711.97998,1,6.556,0,0,0,719.53598
2010,G10390,22378,Nexen Inc. - Long Lake Project,211114,FORT MCMURRAY,Alberta,3242914,11528.25013,13761.64,0,0,0,3268203.89
2010,G10391,653,Mazeppa Processing Partnership Limited - Mazeppa Sour Gas Plant,211113,HIGH RIVER,Alberta,76909.0972,4993.525125,204.726,0,0,0,82107.34832
2010,G10392,3775,General Scrap Partnership - Navajo Metals,339990,CALGARY,Alberta,1896.681946,2.425,59.004,0,0,0,1958.110946
2010,G10394,21548,Husky Oil Operations Limited - Tucker Thermal,211114,BONNEVILLE,Alberta,275426.7254,165.7,491.7,0,0,0,276084.1254
2010,G10402,6895,Teck Coal Limited - Cheviot Mine (Cardinal River Operations),212114,HINTON,Alberta,91956.08594,30299.5389,3099.5278,0,0,0,125355.1526
2010,G10406,22750,Connacher Oil and Gas Limited - Pod One,211114,FORT MCMURRAY,Alberta,190842.2281,807.1425,280.2392,0,0,0,191929.6098
2010,G10408,23275,Canadian Natural Resources Limited - Horizon Oil Sands Processing Plant and Mine,211114,FORT MCMURRAY,Alberta,2684002.711,349455.8796,9895.536702,0,0,164.16,3043518.287
2010,G10409,22267,Devon Canada Corporation - Jackfish SAGD Plant,211114,CONKIN,Alberta,534389.4952,4794.457475,944.0342,0,0,0,540127.9869
2010,G10412,22493,Shell Canada Limited - Orion Complex,211114,COLD LAKE,Alberta,137106.4417,419.905,1.4304,0,0,0,137527.7771
2010,G10414,22141,ConocoPhillips Canada Resources Corp. - Surmont SAGD Commercial Battery,211114,ANZAC,Alberta,447261.1547,744.75,747.682,0,0,0,448753.5867
2010,G10417,6619,AECO Gas Storage Partnership - Suffield Gas Storage Facility,211113,MEDICINE HAT,Alberta,40713.80543,21796.05058,272.968,0,0,0,62782.82401
2010,G10420,1106,AltaSteel Ltd. - AltaSteel,331110,EDMONTON,Alberta,72328.83493,25.175,254.79,0,0,0,72608.79993
2010,G10421,6972,Baymag Inc. - Baymag Exshaw Operations,327990,EXSHAW,Alberta,106860.5141,12.6425,153.6786,0,0,0,107026.8352
2010,G10428,16009,Canadian Natural Resources Limited - Galloway Gas Plant,211113,EDSON,Alberta,42889,21195.52535,4242.626,0,0,0,68327.15135
2010,G10429,3753,Canadian Natural Resources Limited - Gold Creek Gas Plant,211113,GRANDE PRAIRIE,Alberta,54627,18185.25038,962.8678,0,0,0,73775.11818
2010,G10431,15212,Canadian Natural Resources Limited - WILD RIVER 4-3,211113,EDSON,Alberta,47358.24,21930.05028,4513.21,0,0,0,73801.50028
2010,G10437,16739,Cenovus Energy Inc. - Suffield K (Koomati) Gas Battery 04-04,211113,MEDICINE HAT,Alberta,48357.35447,25252.29948,624.608,0,0,0,74234.26194
2010,G10438,16766,Cenovus Energy Inc. - Suffield Oil Battery 01-27,211113,MEDICINE HAT,Alberta,51405.13834,1765.999975,341.806,0,0,0,53512.94431
2010,G10441,,City of Lethbridge - Lethbridge Waste and Recycling Centre Disposal Site,562210,LETHBRIDGE,Alberta,658,84226,74.5,0,0,0,84958.5
2010,G10446,18373,ConocoPhillips Canada Resources Corp. - Berland Sweet Gas Plant,211113,N/A,Alberta,42571.84142,17734.69925,273.862,0,0,0,60580.40267
2010,G10448,5211,Devon Canada Corporation - Coleman Gas Plant,211113,COLEMAN,Alberta,52842.40588,1587.225025,248.681,0,0,0,54678.31191
2010,G10449,21976,Devon Canada Corporation - Devon Elmworth Gas Gathering System,211113,N/A,Alberta,37211.92779,28085.14785,828.142,0,0,0,66125.21764
2010,G10451,21977,Devon Canada Corporation - Narraway Gas Plant,211113,N/A,Alberta,60056.00923,6877.5326,770.1512,0,0,0,67703.69303
2010,G10455,27963,Encana Corporation - Resthaven Sweet Gas Plant 08-11,211113,N/A,Alberta,39808.26542,13678.5747,288.166,0,0,0,53775.00612
2010,G10456,4823,Encana Corporation - Sexsmith Sour Gas Plant,211113,N/A,Alberta,74750.67855,3390.324925,264.028,0,0,0,78405.03148
2010,G10461,5390,EPCOR Water Services Inc. - Gold Bar Wastewater Treatment Plant,221320,EDMONTON,Alberta,24992,858.74995,14710.1737,0,0,0,40560.92365
2010,G10463,3939,ExxonMobil Canada Ltd - Lone Pine Creek Gas Plant,211113,CARSTAIRS,Alberta,51357.2072,3749.334875,203.832,0,0,0,55310.37407
2010,G10464,16932,Fairborne Energy Ltd. - Fairborne Clive 04-15-040-24W4M,211113,CLIVE,Alberta,35866.47125,10292.15518,1800.7842,0,0,0,47959.41063
2010,G10465,6627,"Cenovus FCCL Ltd., as operator for FCCL Partnership - Foster Creek SAGD Bitumen Battery (with Cogen)",211114,BONNYVILLE,Alberta,1973454.32,3574,7780.78,0,0,0,1984809.1
2010,G10475,403,Husky Oil Operations Limited - Lloydminster Refinery,324110,LLOYDMINSTER,Alberta,92287.4494,147.75,417.2,0,0,0,92852.3994
2010,G10476,1439,Husky Oil Operations Limited - Rainbow Lake Gas plant,211113,RAINBOW LAKE,Alberta,55282.3208,2221.750075,286.08,0,0,0,57790.15088
2010,G10483,5222,Keyera Corp - Chinchaga Gas Plant,211113,MANNING,Alberta,41019.64698,11262.45,983.6086,0,0,0,53265.70558
2010,G10484,1364,Keyera Corp - Gilby Gas Plant,211113,RIMBEY,Alberta,64529.9961,2497.36505,1528.889,0,0,0,68556.25015
2010,G10486,4152,Keyera Corp - West Pembina GP,211113,DRAYTON VALLEY,Alberta,73885.65547,1835.375,257.4422,0,0,0,75978.47267
2010,G10491,947,Lantic Inc. Taber Factory - Lantic Inc. Taber Beet Sugar Factory,311310,TABER,Alberta,60229.93892,10017.09223,252.1378,0,0,0,70499.16894
2010,G10496,22346,MEG Energy Corp. - MEG Christina Lake Regional Project,211114,REGIONAL MUNICIPALITY OF WOOD BUFFALO,Alberta,164163.4425,1520.16,804.1232,0,0,0,166487.7257
2010,G10497,878,Millar Western Forest Products Ltd. - Whitecourt Pulp Divison,322111,WHITECOURT,Alberta,61073.52002,27.5,298,0,0,0,61399.02002
2010,G10499,6559,NAL Resources Management - Sylvan Lake Gas Plant 14-32-037-03W5M,211113,SYLVAN LAKE,Alberta,50751.80328,3697.082525,1538.425,0,0,0,55987.31081
2010,G10529,1753,Keyera Corp - Minnehik Buck Lake Gas Plant,211113,BUCK LAKE,Alberta,76402.91959,3404.03755,999.2238,0,0,0,80806.18094
2010,G10531,17698,Peyto Exploration and Development Corporation - Peyto Oldman Gas Plant 11-17-055-21W5M,211113,EDSON,Alberta,46983.88037,17110.18555,602.1984,0,0,0,64696.26432
2010,G10536,6623,Provident Energy Ltd. - Empress NGL Extraction Plant,211113,MEDICINE HAT,Alberta,69236.23797,5228.7174,370.6822,0,0,0,74835.63757
2010,G10550,5247,Spectra Energy Midstream Corporation - Gordondale East Gas Plant,211113,SPIRIT RIVER,Alberta,50136.98207,9168.87255,971.2714,0,0,0,60277.12602
2010,G10555,2227,Keyera Corp - Simonette Gas Plant,211113,SIMONETTE,Alberta,60223.16261,4089.400075,2787.7304,0,0,0,67100.29309
2010,G10556,1077,Suncor Energy Oil and Gas Partnership - Ferrier Gas Plant,211113,ROCKY MOUNTAIN HOUSE,Alberta,45730.2926,6189.000175,1004.2302,0,0,0,52923.52298
2010,G10557,19181,Suncor Energy Oil Sands Limited Partnership - Firebag,211114,FT. MCMURRAY,Alberta,1558347.292,1966.449975,7889.252,0,0,0,1568202.994
2010,G10558,2230,Suncor Energy Oil Sands Limited Partnership - Suncor Energy Inc. Oil Sands,211114,FORT MCMURRAY,Alberta,8048768.536,392509.2938,169576.5707,0,0,0,8610854.401
2010,G10560,18023,Talisman Energy Inc. - TLM Bigstone West Gas Plant,211113,EDSON,Alberta,44819.06667,10533.57508,253.598,0,0,0,55606.23975
2010,G10561,17996,Talisman Energy Inc. - TLM Wild River Gas Plant,211113,EDSON,Alberta,42520.80291,8386.534975,295.318,0,0,0,51202.65589
2010,G10566,6678,University of Alberta Heating Plant - Heating Plant,611310,EDMONTON,Alberta,189847.4219,88.1425,292.3678,0,0,0,190227.9322
2010,G10576,4830,West Fraser Mills ltd. - Ranger Board,321216,BLUE RIDGE,Alberta,0,13571.0006,78254.8006,0,0,0,91825.8012
2010,G10577,18225,Whitecourt Power Limited Partnership - Whitecourt Electric Power Generating Facility,221119,WHITECOURT,Alberta,825.751007,1297.890025,5490.649702,0,0,0,7614.290734
2010,G10586,4591,ADM Agri-Industries - ADM AGRI-INDUSTRIES - ADM Lloydminster,311224,LLOYDMINSTER,Alberta,51186.20891,25.7925,298.1192,0,0,0,51510.12061
2010,G10588,4880,Ainsworth Lumber Co. Ltd. - Grande Prairie OSB Mill,321217,GRANDE PRAIRIE,Alberta,9375.449829,262.5,1168.16,0,0,0,10806.10983
2010,G10591,,Beaver Regional Waste Management Services Commission - Beaver Regional Waste Landfill,562210,RYLEY,Alberta,7706.799988,66225.6,52.6566,0,0,0,73985.05659
2010,G10604,24188,Connacher Oil and Gas Limited - Algar,211114,CALGARY,Alberta,117789.7847,129.725,264.8624,0,0,0,118184.3721
2010,G10606,5239,Encana Corporation - Hythe Brainard Sour Gas Plant,211113,N/A,Alberta,50659.77536,7574.700175,172.84,0,0,0,58407.31554
2010,G10607,23543,Enmax Green Power Inc. - Crossfield Energy Centre,221112,CROSSFIELD,Alberta,81488.875,149.7,65.858,0,0,0,81704.433
2010,G10611,23560,Grande Cache Coal Corporation - Grande Cache Coal Corporation,212114,MD OF GREENVIEW,Alberta,81549.4541,127.025,3151.946,0,0,0,84828.4251
2010,G10619,24100,MEG Energy Corp. - MEG Christina Lake Cogeneration Facility Phase 2,211114,REGIONAL MUNICIPALITY OF WOOD BUFFALO,Alberta,527715.932,249.7875,2655.5972,0,0,0,530621.3167
2010,G10627,21778,Prairie Mines & Royality Ltd - Genesee Mine,212115,WARBURG,Alberta,32766,26160.7,302.768,0,0,0,59229.468
2010,G10639,24145,Statoil Canada Ltd. - Leismer SAGD Bitumen Battery,211114,N/A,Alberta,52769.27304,269.775,109.962,0,0,0,53149.01004
2010,G10651,2762,Weyerhaeuser Company Limited - Edson O.S.B.,321217,EDSON,Alberta,15636.09009,160.475,1355.006,0,0,0,17151.57109
2010,G10654,6647,Shell Canada Energy - Shell Albiansands Muskeg River Mine Expansion,211114,FORT MCMURRAY,Alberta,117258.438,55.21,601.0362,0,0,0,117914.6842
2010,G10656,21706,Pengrowth Energy Corporation - Carson Creek GP 4-23,211113,WHITECOURT,Alberta,37151.31233,13625.56755,2011.2914,0,0,0,52788.17128
2010,G10659,24130,Murphy Oil Canada Limited - Seal 04-33-082-15W5,211113,SEAL LAKE,Alberta,52823.33778,8704.192425,41.124,0,0,0,61568.65421
2010,G10707,6628,ConocoPhillips Canada (BRC) Partnership - Wolf Lake Sweet Gas Plant,211113,N/A,Alberta,41096.6214,11334.4497,216.646,0,0,0,52647.7171
2010,G11161,15739,Alberta  Health Services - Foothills Medical Centre,622111,CALGARY,Alberta,52194.7094,25.5725,288.3448,0,0,0,52508.6267
